merchant_id,merchant_category,date,gross_transaction_amount,refund_amount,chargeback_amount,razorpay_fee,tds_hold,net_settled_amount
mcht_d2c_02,d2c_ecommerce,2026-04-01,205696.4,64444.36,843.04,4189.85,2056.96,134162.19
mcht_d2c_03,d2c_ecommerce,2026-04-01,368672.48,48995.01,3329.55,6838.85,3686.72,305822.35
mcht_d2c_04,d2c_ecommerce,2026-04-01,84697.9,7789.1,817.16,1692.6,846.98,73552.06
mcht_food_01,food_delivery,2026-04-01,85566.66,0.0,549.58,1627.06,855.67,82534.35
mcht_food_02,food_delivery,2026-04-01,151617.02,6631.64,326.18,2731.77,1516.17,140411.26
mcht_food_03,food_delivery,2026-04-01,226889.69,8733.57,671.93,4930.32,2268.9,210284.97
mcht_mkt_01,marketplace,2026-04-01,769705.25,24204.81,4917.94,16551.68,7697.05,716333.77
mcht_mkt_02,marketplace,2026-04-01,333284.11,70723.93,0.0,6126.1,3332.84,253101.24
mcht_mkt_03,marketplace,2026-04-01,1484350.82,62252.83,108982.59,28515.99,14843.51,1269755.9
mcht_mkt_04,marketplace,2026-04-01,522221.37,47276.64,26566.39,11160.02,5222.21,431996.11
mcht_saas_01,saas_subscription,2026-04-01,98702.32,0.0,68.35,1903.14,987.02,95743.81
mcht_saas_02,saas_subscription,2026-04-01,185264.4,605.04,99.23,3391.63,1852.64,179315.86
mcht_saas_03,saas_subscription,2026-04-01,331800.33,1040.56,265.7,6427.22,3318.0,320748.85
mcht_saas_04,saas_subscription,2026-04-01,155154.03,441.49,0.0,2998.88,1551.54,150162.12
mcht_d2c_01,d2c_ecommerce,2026-04-02,141018.56,0.0,545.7,2862.32,1410.19,136200.35
mcht_d2c_02,d2c_ecommerce,2026-04-02,206089.98,83109.89,0.0,4154.48,2060.9,116764.71
mcht_d2c_03,d2c_ecommerce,2026-04-02,321160.75,76897.36,0.0,6958.05,3211.61,234093.73
mcht_d2c_04,d2c_ecommerce,2026-04-02,97514.89,40337.13,419.09,1886.09,975.15,53897.43
mcht_food_01,food_delivery,2026-04-02,103804.7,8541.93,0.0,2280.73,1038.05,91943.99
mcht_food_02,food_delivery,2026-04-02,172239.08,0.0,428.95,3321.82,1722.39,166765.92
mcht_food_03,food_delivery,2026-04-02,256979.44,8855.01,938.4,4626.35,2569.79,239989.89
mcht_mkt_01,marketplace,2026-04-02,925203.85,108008.25,0.0,17496.65,9252.04,790446.91
mcht_mkt_02,marketplace,2026-04-02,451274.99,20689.53,55906.35,9346.28,4512.75,360820.08
mcht_mkt_03,marketplace,2026-04-02,1395391.12,0.0,22469.77,28427.98,13953.91,1330539.46
mcht_mkt_04,marketplace,2026-04-02,575167.94,26807.91,23051.36,10551.19,5751.68,509005.8
mcht_saas_01,saas_subscription,2026-04-02,94167.16,305.99,72.92,1830.9,941.67,91015.68
mcht_saas_02,saas_subscription,2026-04-02,179719.52,0.0,124.45,3374.87,1797.2,174423.0
mcht_saas_03,saas_subscription,2026-04-02,321890.49,3124.1,0.0,6629.79,3218.9,308917.7
mcht_saas_04,saas_subscription,2026-04-02,151587.86,0.0,62.59,3000.44,1515.88,147008.95
mcht_d2c_01,d2c_ecommerce,2026-04-03,138550.87,28294.26,0.0,2803.34,1385.51,106067.76
mcht_d2c_02,d2c_ecommerce,2026-04-03,467285.97,99343.11,2101.15,8552.29,4672.86,352616.56
mcht_d2c_03,d2c_ecommerce,2026-04-03,343051.45,0.0,0.0,7036.03,3430.51,332584.91
mcht_d2c_04,d2c_ecommerce,2026-04-03,125713.91,0.0,1039.5,2654.81,1257.14,120762.46
mcht_food_01,food_delivery,2026-04-03,115073.71,0.0,179.04,2286.93,1150.74,111457.0
mcht_food_02,food_delivery,2026-04-03,204994.13,17230.98,0.0,4113.14,2049.94,181600.07
mcht_food_03,food_delivery,2026-04-03,299054.47,0.0,672.88,6460.7,2990.54,288930.35
mcht_mkt_01,marketplace,2026-04-03,740810.16,27194.68,24783.75,14524.89,7408.1,666898.74
mcht_mkt_02,marketplace,2026-04-03,522267.88,66976.01,0.0,10115.59,5222.68,439953.6
mcht_mkt_03,marketplace,2026-04-03,1343455.8,0.0,70368.46,28220.86,13434.56,1231431.92
mcht_mkt_04,marketplace,2026-04-03,352643.55,0.0,0.0,6645.95,3526.44,342471.16
mcht_saas_01,saas_subscription,2026-04-03,110873.44,666.53,0.0,2020.23,1108.73,107077.95
mcht_saas_02,saas_subscription,2026-04-03,202435.09,1685.67,0.0,3646.98,2024.35,195078.09
mcht_saas_03,saas_subscription,2026-04-03,360869.21,829.3,379.39,7214.06,3608.69,348837.77
mcht_saas_04,saas_subscription,2026-04-03,165786.37,1053.32,45.02,3556.23,1657.86,159473.94
mcht_d2c_01,d2c_ecommerce,2026-04-04,161781.88,19191.91,696.1,2921.76,1617.82,137354.29
mcht_d2c_02,d2c_ecommerce,2026-04-04,433132.34,0.0,1830.62,9344.18,4331.32,417626.22
mcht_d2c_03,d2c_ecommerce,2026-04-04,419429.78,0.0,1110.37,7603.06,4194.3,406522.05
mcht_d2c_04,d2c_ecommerce,2026-04-04,119167.09,0.0,997.0,2195.45,1191.67,114782.97
mcht_food_01,food_delivery,2026-04-04,138528.56,10987.57,0.0,2724.83,1385.29,123430.87
mcht_food_02,food_delivery,2026-04-04,247906.08,0.0,0.0,5383.74,2479.06,240043.28
mcht_food_03,food_delivery,2026-04-04,325299.61,14471.75,0.0,6502.99,3253.0,301071.87
mcht_mkt_01,marketplace,2026-04-04,685642.12,44349.29,0.0,14525.28,6856.42,619911.13
mcht_mkt_02,marketplace,2026-04-04,264748.46,0.0,17509.78,5463.0,2647.48,239128.2
mcht_mkt_03,marketplace,2026-04-04,1072417.86,190025.41,0.0,23326.23,10724.18,848342.04
mcht_mkt_04,marketplace,2026-04-04,331336.24,50492.46,8308.11,6668.73,3313.36,262553.58
mcht_saas_01,saas_subscription,2026-04-04,110034.05,580.09,38.57,2137.9,1100.34,106177.15
mcht_saas_02,saas_subscription,2026-04-04,209440.1,0.0,149.97,4142.94,2094.4,203052.79
mcht_saas_03,saas_subscription,2026-04-04,355074.24,1003.71,118.0,6523.73,3550.74,343878.06
mcht_saas_04,saas_subscription,2026-04-04,164940.84,0.0,114.99,3409.77,1649.41,159766.67
mcht_d2c_01,d2c_ecommerce,2026-04-05,172633.44,20427.08,887.44,3702.12,1726.33,145890.47
mcht_d2c_02,d2c_ecommerce,2026-04-05,667171.17,0.0,0.0,13678.36,6671.71,646821.1
mcht_d2c_03,d2c_ecommerce,2026-04-05,533537.16,76067.36,1833.94,10694.22,5335.37,439606.27
mcht_d2c_04,d2c_ecommerce,2026-04-05,154206.63,34227.85,0.0,3304.34,1542.07,115132.37
mcht_food_01,food_delivery,2026-04-05,185290.83,0.0,819.59,3707.21,1852.91,178911.12
mcht_food_02,food_delivery,2026-04-05,370453.05,30389.98,1230.43,7005.23,3704.53,328122.88
mcht_food_03,food_delivery,2026-04-05,453604.61,16209.49,0.0,9265.81,4536.05,423593.26
mcht_mkt_01,marketplace,2026-04-05,490298.06,57724.94,11136.15,9086.13,4902.98,407447.86
mcht_mkt_02,marketplace,2026-04-05,501228.32,0.0,50234.99,9848.63,5012.28,436132.42
mcht_mkt_03,marketplace,2026-04-05,1684317.17,56667.39,79314.09,30951.35,16843.17,1500541.17
mcht_mkt_04,marketplace,2026-04-05,437927.59,23590.68,20691.04,8333.92,4379.28,380932.67
mcht_saas_01,saas_subscription,2026-04-05,97708.64,0.0,0.0,1862.25,977.09,94869.3
mcht_saas_02,saas_subscription,2026-04-05,181956.82,0.0,136.14,3518.58,1819.57,176482.53
mcht_saas_03,saas_subscription,2026-04-05,316385.99,0.0,0.0,5787.38,3163.86,307434.75
mcht_saas_04,saas_subscription,2026-04-05,139345.59,387.98,0.0,2933.17,1393.46,134630.98
mcht_d2c_01,d2c_ecommerce,2026-04-06,280816.5,0.0,0.0,5751.09,2808.16,272257.25
mcht_d2c_02,d2c_ecommerce,2026-04-06,644174.05,70175.77,0.0,13068.15,6441.74,554488.39
mcht_d2c_03,d2c_ecommerce,2026-04-06,616973.43,0.0,0.0,11317.26,6169.73,599486.44
mcht_d2c_04,d2c_ecommerce,2026-04-06,144973.74,16263.2,488.33,3054.5,1449.74,123717.97
mcht_food_01,food_delivery,2026-04-06,186545.75,6812.3,0.0,3651.86,1865.46,174216.13
mcht_food_02,food_delivery,2026-04-06,331781.65,4905.67,2364.12,6651.9,3317.82,314542.14
mcht_food_03,food_delivery,2026-04-06,377549.44,13067.65,0.0,7475.57,3775.49,353230.73
mcht_mkt_01,marketplace,2026-04-06,420484.52,39294.76,21488.01,8927.91,4204.85,346568.99
mcht_mkt_02,marketplace,2026-04-06,337857.84,0.0,32974.93,6093.65,3378.58,295410.68
mcht_mkt_03,marketplace,2026-04-06,1451017.98,157654.48,42627.76,26991.15,14510.18,1209234.41
mcht_mkt_04,marketplace,2026-04-06,562042.32,43587.6,0.0,10149.06,5620.42,502685.24
mcht_saas_01,saas_subscription,2026-04-06,88672.27,0.0,0.0,1812.63,886.72,85972.92
mcht_saas_02,saas_subscription,2026-04-06,167337.12,474.93,150.74,3123.18,1673.37,161914.9
mcht_saas_03,saas_subscription,2026-04-06,287423.85,0.0,396.76,5387.08,2874.24,278765.77
mcht_saas_04,saas_subscription,2026-04-06,127856.67,371.44,71.66,2599.83,1278.57,123535.17
mcht_d2c_01,d2c_ecommerce,2026-04-07,260743.82,0.0,656.47,5470.08,2607.44,252009.83
mcht_d2c_02,d2c_ecommerce,2026-04-07,716583.01,0.0,2307.62,14444.88,7165.83,692664.68
mcht_d2c_03,d2c_ecommerce,2026-04-07,555835.93,32741.62,2104.72,11280.69,5558.36,504150.54
mcht_d2c_04,d2c_ecommerce,2026-04-07,172765.94,0.0,1137.29,3705.04,1727.66,166195.95
mcht_food_01,food_delivery,2026-04-07,81901.13,3092.62,0.0,1668.7,819.01,76320.8
mcht_food_02,food_delivery,2026-04-07,148139.33,0.0,840.68,3002.19,1481.39,142815.07
mcht_food_03,food_delivery,2026-04-07,169140.5,12738.91,0.0,3221.06,1691.4,151489.13
mcht_mkt_01,marketplace,2026-04-07,543893.97,0.0,11322.63,10557.19,5438.94,516575.21
mcht_mkt_02,marketplace,2026-04-07,478702.63,38079.47,0.0,9059.5,4787.03,426776.63
mcht_mkt_03,marketplace,2026-04-07,1403635.78,0.0,0.0,28577.14,14036.36,1361022.28
mcht_mkt_04,marketplace,2026-04-07,439990.13,0.0,8962.58,9248.22,4399.9,417379.43
mcht_saas_01,saas_subscription,2026-04-07,87852.68,253.15,70.84,1653.52,878.53,84996.64
mcht_saas_02,saas_subscription,2026-04-07,151746.76,1118.23,122.97,3005.25,1517.47,145982.84
mcht_saas_03,saas_subscription,2026-04-07,272861.36,2307.6,127.84,5119.85,2728.61,262577.46
mcht_saas_04,saas_subscription,2026-04-07,127930.25,393.69,0.0,2810.06,1279.3,123447.2
mcht_d2c_01,d2c_ecommerce,2026-04-08,150601.41,27086.32,1753.61,3008.37,1506.01,117247.1
mcht_d2c_02,d2c_ecommerce,2026-04-08,506317.98,20789.77,1780.09,9907.46,5063.18,468777.48
mcht_d2c_03,d2c_ecommerce,2026-04-08,369703.62,0.0,3288.2,7407.33,3697.04,355311.05
mcht_d2c_04,d2c_ecommerce,2026-04-08,104246.3,14494.61,0.0,2249.63,1042.46,86459.6
mcht_food_01,food_delivery,2026-04-08,92787.48,6681.1,768.11,1799.94,927.87,82610.46
mcht_food_02,food_delivery,2026-04-08,186336.95,6934.91,616.36,3837.97,1863.37,173084.34
mcht_food_03,food_delivery,2026-04-08,219074.53,10018.7,2948.54,4001.18,2190.75,199915.36
mcht_mkt_01,marketplace,2026-04-08,666835.53,31741.37,22803.72,12337.8,6668.36,593284.28
mcht_mkt_02,marketplace,2026-04-08,378057.95,65221.38,0.0,6869.14,3780.58,302186.85
mcht_mkt_03,marketplace,2026-04-08,1438218.21,65237.25,118711.88,26452.49,14382.18,1213434.41
mcht_mkt_04,marketplace,2026-04-08,360086.65,57838.75,0.0,6996.88,3600.87,291650.15
mcht_saas_01,saas_subscription,2026-04-08,100228.9,551.71,42.15,2160.28,1002.29,96472.47
mcht_saas_02,saas_subscription,2026-04-08,191571.27,1073.63,75.08,3756.61,1915.71,184750.24
mcht_saas_03,saas_subscription,2026-04-08,326904.83,1242.58,135.45,6679.71,3269.05,315578.04
mcht_saas_04,saas_subscription,2026-04-08,146408.28,459.81,119.91,2776.73,1464.08,141587.75
mcht_d2c_01,d2c_ecommerce,2026-04-09,149994.92,13536.93,0.0,3070.94,1499.95,131887.1
mcht_d2c_02,d2c_ecommerce,2026-04-09,462858.04,60375.97,1487.73,8802.94,4628.58,387562.82
mcht_d2c_03,d2c_ecommerce,2026-04-09,322856.42,72904.23,1632.9,5918.41,3228.56,239172.32
mcht_d2c_04,d2c_ecommerce,2026-04-09,124328.63,0.0,278.24,2352.19,1243.29,120454.91
mcht_food_01,food_delivery,2026-04-09,111201.74,0.0,550.51,2108.36,1112.02,107430.85
mcht_food_02,food_delivery,2026-04-09,190832.43,7189.41,0.0,3685.79,1908.32,178048.91
mcht_food_03,food_delivery,2026-04-09,241440.73,0.0,3058.61,5258.7,2414.41,230709.01
mcht_mkt_01,marketplace,2026-04-09,735582.9,30060.16,0.0,13473.38,7355.83,684693.53
mcht_mkt_02,marketplace,2026-04-09,391648.9,33554.69,8208.24,7719.04,3916.49,338250.44
mcht_mkt_03,marketplace,2026-04-09,1764985.06,240896.12,0.0,34387.3,17649.85,1472051.79
mcht_mkt_04,marketplace,2026-04-09,296816.92,0.0,16373.57,5421.18,2968.17,272054.0
mcht_saas_01,saas_subscription,2026-04-09,95521.97,337.52,74.01,2074.61,955.22,92080.61
mcht_saas_02,saas_subscription,2026-04-09,186346.67,559.62,67.19,3926.44,1863.47,179929.95
mcht_saas_03,saas_subscription,2026-04-09,332333.27,900.56,136.02,6218.37,3323.33,321754.99
mcht_saas_04,saas_subscription,2026-04-09,143118.22,489.14,117.32,2726.28,1431.18,138354.3
mcht_d2c_01,d2c_ecommerce,2026-04-10,148944.81,64434.13,0.0,2834.4,1489.45,80186.83
mcht_d2c_02,d2c_ecommerce,2026-04-10,432785.01,161362.4,0.0,9097.7,4327.85,257997.06
mcht_d2c_03,d2c_ecommerce,2026-04-10,440891.34,47134.06,0.0,9374.87,4408.91,379973.5
mcht_d2c_04,d2c_ecommerce,2026-04-10,126195.46,23910.76,0.0,2534.51,1261.95,98488.24
mcht_food_01,food_delivery,2026-04-10,99547.81,9443.0,573.88,2161.38,995.48,86374.07
mcht_food_02,food_delivery,2026-04-10,204308.2,8555.93,0.0,3758.85,2043.08,189950.34
mcht_food_03,food_delivery,2026-04-10,243878.86,21882.79,0.0,4998.42,2438.79,214558.86
mcht_mkt_01,marketplace,2026-04-10,598734.21,77133.24,10682.62,12796.22,5987.34,492134.79
mcht_mkt_02,marketplace,2026-04-10,609996.64,0.0,0.0,13029.7,6099.97,590866.97
mcht_mkt_03,marketplace,2026-04-10,1464941.86,70002.57,0.0,30028.68,14649.42,1350261.19
mcht_mkt_04,marketplace,2026-04-10,439769.12,18079.76,17491.45,8810.93,4397.69,390989.29
mcht_saas_01,saas_subscription,2026-04-10,94281.45,233.15,37.88,1734.71,942.81,91332.9
mcht_saas_02,saas_subscription,2026-04-10,194375.11,470.98,68.24,4193.16,1943.75,187698.98
mcht_saas_03,saas_subscription,2026-04-10,322181.55,940.51,0.0,6935.56,3221.82,311083.66
mcht_saas_04,saas_subscription,2026-04-10,147305.97,870.64,122.5,2706.05,1473.06,142133.72
mcht_d2c_01,d2c_ecommerce,2026-04-11,135048.14,0.0,548.31,2956.88,1350.48,130192.47
mcht_d2c_02,d2c_ecommerce,2026-04-11,430660.19,95303.42,1100.9,8629.69,4306.6,321319.58
mcht_d2c_03,d2c_ecommerce,2026-04-11,410047.09,185487.9,868.03,7811.1,4100.47,211779.59
mcht_d2c_04,d2c_ecommerce,2026-04-11,131154.35,37539.49,754.38,2806.66,1311.54,88742.28
mcht_food_01,food_delivery,2026-04-11,168342.42,8160.88,261.75,3654.94,1683.42,154581.43
mcht_food_02,food_delivery,2026-04-11,265156.77,11129.23,453.64,5750.04,2651.57,245172.29
mcht_food_03,food_delivery,2026-04-11,312607.07,0.0,433.16,6719.14,3126.07,302328.7
mcht_mkt_01,marketplace,2026-04-11,509833.13,38198.31,18611.18,10764.85,5098.33,437160.46
mcht_mkt_02,marketplace,2026-04-11,239263.67,44942.5,0.0,5013.05,2392.64,186915.48
mcht_mkt_03,marketplace,2026-04-11,1130669.88,88350.37,34526.43,23882.21,11306.7,972604.17
mcht_mkt_04,marketplace,2026-04-11,360835.51,72066.22,15019.53,7905.49,3608.36,262235.91
mcht_saas_01,saas_subscription,2026-04-11,93070.9,207.35,30.12,1715.26,930.71,90187.46
mcht_saas_02,saas_subscription,2026-04-11,172656.02,583.43,76.32,3558.49,1726.56,166711.22
mcht_saas_03,saas_subscription,2026-04-11,314863.66,946.17,135.06,5931.73,3148.64,304702.06
mcht_saas_04,saas_subscription,2026-04-11,143820.66,511.9,0.0,2907.49,1438.21,138963.06
mcht_d2c_01,d2c_ecommerce,2026-04-12,174938.81,23706.96,399.27,3429.3,1749.39,145653.89
mcht_d2c_02,d2c_ecommerce,2026-04-12,563298.68,0.0,514.85,10215.85,5632.99,546934.99
mcht_d2c_03,d2c_ecommerce,2026-04-12,425384.38,0.0,4676.62,8578.27,4253.84,407875.65
mcht_d2c_04,d2c_ecommerce,2026-04-12,163737.71,15270.25,348.27,3194.45,1637.38,143287.36
mcht_food_01,food_delivery,2026-04-12,198893.27,6820.42,874.12,3974.88,1988.93,185234.92
mcht_food_02,food_delivery,2026-04-12,332371.07,14525.34,0.0,7249.35,3323.71,307272.67
mcht_food_03,food_delivery,2026-04-12,548428.56,37503.6,1679.29,10509.66,5484.29,493251.72
mcht_mkt_01,marketplace,2026-04-12,644424.54,20541.17,0.0,12342.13,6444.25,605096.99
mcht_mkt_02,marketplace,2026-04-12,488615.98,0.0,0.0,10336.99,4886.16,473392.83
mcht_mkt_03,marketplace,2026-04-12,1499289.88,103572.6,30867.62,28292.2,14992.9,1321564.56
mcht_mkt_04,marketplace,2026-04-12,415927.21,30756.69,0.0,8615.58,4159.27,372395.67
mcht_saas_01,saas_subscription,2026-04-12,98648.49,0.0,0.0,1821.18,986.48,95840.83
mcht_saas_02,saas_subscription,2026-04-12,174470.37,0.0,130.35,3227.29,1744.7,169368.03
mcht_saas_03,saas_subscription,2026-04-12,301609.42,1017.24,134.32,5538.91,3016.09,291902.86
mcht_saas_04,saas_subscription,2026-04-12,134486.39,402.88,60.39,2750.71,1344.86,129927.55
mcht_d2c_01,d2c_ecommerce,2026-04-13,239441.27,50940.16,1444.91,4465.41,2394.41,180196.38
mcht_d2c_02,d2c_ecommerce,2026-04-13,700085.88,54515.98,2103.68,13719.15,7000.86,622746.21
mcht_d2c_03,d2c_ecommerce,2026-04-13,595666.74,75492.65,3422.54,12244.62,5956.67,498550.26
mcht_d2c_04,d2c_ecommerce,2026-04-13,177509.43,14180.03,1375.41,3238.06,1775.09,156940.84
mcht_food_01,food_delivery,2026-04-13,191649.71,0.0,0.0,4187.28,1916.5,185545.93
mcht_food_02,food_delivery,2026-04-13,391720.97,14719.88,713.13,7737.63,3917.21,364633.12
mcht_food_03,food_delivery,2026-04-13,480293.15,0.0,0.0,9179.36,4802.93,466310.86
mcht_mkt_01,marketplace,2026-04-13,737107.28,0.0,0.0,13611.02,7371.07,716125.19
mcht_mkt_02,marketplace,2026-04-13,670517.76,15347.48,8072.06,14234.29,6705.18,626158.75
mcht_mkt_03,marketplace,2026-04-13,1226191.74,0.0,0.0,25347.76,12261.92,1188582.06
mcht_mkt_04,marketplace,2026-04-13,401115.48,0.0,8689.11,7474.81,4011.15,380940.41
mcht_saas_01,saas_subscription,2026-04-13,86318.05,937.12,39.36,1767.64,863.18,82710.75
mcht_saas_02,saas_subscription,2026-04-13,175395.67,593.35,0.0,3364.36,1753.96,169684.0
mcht_saas_03,saas_subscription,2026-04-13,292928.41,1887.31,0.0,6298.83,2929.28,281812.99
mcht_saas_04,saas_subscription,2026-04-13,127525.67,419.14,0.0,2665.78,1275.26,123165.49
mcht_d2c_01,d2c_ecommerce,2026-04-14,232934.58,0.0,1479.53,4244.92,2329.35,224880.78
mcht_d2c_02,d2c_ecommerce,2026-04-14,749261.46,0.0,947.51,16269.77,7492.61,724551.57
mcht_d2c_03,d2c_ecommerce,2026-04-14,548447.55,43307.59,1230.9,11983.15,5484.48,486441.43
mcht_d2c_04,d2c_ecommerce,2026-04-14,203567.45,11716.25,529.12,3901.68,2035.67,185384.73
mcht_food_01,food_delivery,2026-04-14,79987.26,7077.81,0.0,1572.78,799.87,70536.8
mcht_food_02,food_delivery,2026-04-14,137211.33,10962.48,0.0,2788.45,1372.11,122088.29
mcht_food_03,food_delivery,2026-04-14,183230.33,6868.95,0.0,3544.25,1832.3,170984.83
mcht_mkt_01,marketplace,2026-04-14,693117.04,19992.98,31510.63,13161.56,6931.17,621520.7
mcht_mkt_02,marketplace,2026-04-14,541750.13,0.0,24798.28,10557.5,5417.5,500976.85
mcht_mkt_03,marketplace,2026-04-14,1929646.22,0.0,53645.71,39718.83,19296.46,1816985.22
mcht_mkt_04,marketplace,2026-04-14,383600.15,0.0,27767.57,7693.94,3836.0,344302.64
mcht_saas_01,saas_subscription,2026-04-14,87507.34,0.0,34.55,1617.82,875.07,84979.9
mcht_saas_02,saas_subscription,2026-04-14,164041.1,0.0,78.1,3552.03,1640.41,158770.56
mcht_saas_03,saas_subscription,2026-04-14,273972.5,0.0,0.0,5255.15,2739.72,265977.63
mcht_saas_04,saas_subscription,2026-04-14,123722.34,336.5,54.13,2393.01,1237.22,119701.48
mcht_d2c_01,d2c_ecommerce,2026-04-15,148072.18,0.0,886.25,3042.1,1480.72,142663.11
mcht_d2c_02,d2c_ecommerce,2026-04-15,384079.2,0.0,1478.37,7487.85,3840.79,371272.19
mcht_d2c_03,d2c_ecommerce,2026-04-15,412857.56,0.0,1363.78,8246.93,4128.58,399118.27
mcht_d2c_04,d2c_ecommerce,2026-04-15,97365.11,19509.17,416.67,1846.79,973.65,74618.83
mcht_food_01,food_delivery,2026-04-15,101898.63,3296.92,566.14,1992.07,1018.99,95024.51
mcht_food_02,food_delivery,2026-04-15,165468.33,6600.34,1473.55,2997.64,1654.68,152742.12
mcht_food_03,food_delivery,2026-04-15,213738.0,7924.61,567.65,4044.81,2137.38,199063.55
mcht_mkt_01,marketplace,2026-04-15,555846.87,0.0,9054.95,10478.8,5558.47,530754.65
mcht_mkt_02,marketplace,2026-04-15,264852.41,14380.01,18885.84,5303.43,2648.52,223634.61
mcht_mkt_03,marketplace,2026-04-15,1678280.94,166023.58,26626.81,35979.77,16782.81,1432867.97
mcht_mkt_04,marketplace,2026-04-15,508061.56,0.0,0.0,10977.63,5080.62,492003.31
mcht_saas_01,saas_subscription,2026-04-15,99080.09,0.0,0.0,2121.26,990.8,95968.03
mcht_saas_02,saas_subscription,2026-04-15,195637.83,1057.32,60.78,3590.92,1956.38,188972.43
mcht_saas_03,saas_subscription,2026-04-15,329288.81,1847.11,246.02,6487.55,3292.89,317415.24
mcht_saas_04,saas_subscription,2026-04-15,152872.98,0.0,180.78,2759.21,1528.73,148404.26
mcht_d2c_01,d2c_ecommerce,2026-04-16,158593.87,0.0,520.34,3478.52,1585.94,153009.07
mcht_d2c_02,d2c_ecommerce,2026-04-16,505933.12,36140.61,1152.92,9943.07,5059.33,453637.19
mcht_d2c_03,d2c_ecommerce,2026-04-16,360791.07,43174.37,0.0,7818.08,3607.91,306190.71
mcht_d2c_04,d2c_ecommerce,2026-04-16,99124.14,36973.71,0.0,2129.21,991.24,59029.98
mcht_food_01,food_delivery,2026-04-16,100055.79,0.0,715.47,2167.97,1000.56,96171.79
mcht_food_02,food_delivery,2026-04-16,174775.36,0.0,343.81,3178.97,1747.75,169504.83
mcht_food_03,food_delivery,2026-04-16,252708.51,7974.71,0.0,5052.12,2527.09,237154.59
mcht_mkt_01,marketplace,2026-04-16,426997.29,24682.56,11040.63,8938.0,4269.97,378066.13
mcht_mkt_02,marketplace,2026-04-16,282243.16,0.0,0.0,5654.4,2822.43,273766.33
mcht_mkt_03,marketplace,2026-04-16,1030148.86,0.0,38169.12,19835.51,10301.49,961842.74
mcht_mkt_04,marketplace,2026-04-16,567055.73,0.0,36970.24,10330.04,5670.56,514084.89
mcht_saas_01,saas_subscription,2026-04-16,101377.1,549.54,41.79,2130.65,1013.77,97641.35
mcht_saas_02,saas_subscription,2026-04-16,187800.61,1196.16,59.14,3686.04,1878.01,180981.26
mcht_saas_03,saas_subscription,2026-04-16,331154.62,840.77,218.02,7231.13,3311.55,319553.15
mcht_saas_04,saas_subscription,2026-04-16,141523.26,924.88,0.0,2905.32,1415.23,136277.83
mcht_d2c_01,d2c_ecommerce,2026-04-17,138949.0,12444.91,493.22,2998.96,1389.49,121622.42
mcht_d2c_02,d2c_ecommerce,2026-04-17,491205.08,156647.19,0.0,10067.66,4912.05,319578.18
mcht_d2c_03,d2c_ecommerce,2026-04-17,391986.58,60560.41,1712.5,7612.16,3919.87,318181.64
mcht_d2c_04,d2c_ecommerce,2026-04-17,127229.25,10065.97,0.0,2526.19,1272.29,113364.8
mcht_food_01,food_delivery,2026-04-17,108220.19,3407.94,152.33,2221.94,1082.2,101355.78
mcht_food_02,food_delivery,2026-04-17,193092.66,7286.06,0.0,3534.88,1930.93,180340.79
mcht_food_03,food_delivery,2026-04-17,255060.33,7082.16,0.0,5546.28,2550.6,239881.29
mcht_mkt_01,marketplace,2026-04-17,362208.75,15584.38,0.0,6832.07,3622.09,336170.21
mcht_mkt_02,marketplace,2026-04-17,311471.81,37083.02,35220.58,5747.54,3114.72,230305.95
mcht_mkt_03,marketplace,2026-04-17,1927393.47,120218.58,0.0,40475.97,19273.93,1747424.99
mcht_mkt_04,marketplace,2026-04-17,672405.49,29751.28,38120.78,13818.99,6724.05,583990.39
mcht_saas_01,saas_subscription,2026-04-17,97944.45,290.76,0.0,2084.18,979.44,94590.07
mcht_saas_02,saas_subscription,2026-04-17,185296.17,0.0,0.0,4033.9,1852.96,179409.31
